"CustomerID","Test_Group","Outcome","State_Available","Email_Available"
"06779516LZYUKSNF","control",1,0,0
"98244044YQAWTKYE","test",0,0,0
"63915893WMVXUTCQ","control",0,1,0
"37461290ZLLGXGVW","control",0,1,0
"69733903PFSYVOJR","test",0,0,0
"46249122GMHJKOUJ","control",0,0,0
"68036356CDESGIGD","test",0,1,0
"56464372KUJUGZID","test",0,0,0
"65134564CQBYJLJL","control",0,0,0
"54732115JAJWWHSH","test",0,1,0
"69018590HMPKOSRM","control",0,0,0
"57657240AZANDJNC","test",0,1,0
"00711200TIVNCPBY","control",0,1,0
"38471755NDIODYVU","test",0,1,1
"14862242LZTWPLOG","test",0,1,0
"29510283DWVVQCVM","control",0,0,0
"38649545BZPGKIJE","control",0,1,0
"76554124USITPMWJ","test",0,1,1
"74420988ICJHAPBD","control",0,0,0
"14009387ZOEHDMCW","test",0,1,1
"56231168QWVPEYVP","test",0,0,0
"27102199SMVZFQZJ","test",0,0,0
"31390683TSFPZSMK","control",0,1,0
"39357513MYJPNBUM","control",0,0,0
"84778269YZUOECFC","test",0,0,0
"89429118QRHJGRJW","control",0,1,0
"48267433QTURJZQN","control",0,0,0
"06347532WAOWUTLI","test",1,1,0
"98803336HOWLBFNJ","control",0,0,0
"62001629IHRQMXSF","control",0,0,0
"21513957NOCYGYYC","control",0,0,0
"30239047SDDFJZDF","control",0,0,0
"81620262WPCISVYP","test",0,1,0
"66193551WESPQTOL","test",1,0,0
"16790903LFTWZOVZ","control",0,0,0
"40773247NERGMRTA","control",0,1,0
"83169111LNPASOHH","control",0,1,0
"28124296MCPPWVZC","test",0,0,0
"31959919SVQOMJMH","test",0,1,1
"80454963ZZRUCDSV","control",0,0,0
"17731711NEPZXXCJ","test",0,0,1
"78537865IUAQIJSZ","control",0,1,0
"57714940WSRXUDXT","control",0,1,1
"80724494FZBVSSLG","test",0,1,0
"18741642BLPWVJOJ","control",0,1,0
"54771656DXBTZKAS","test",0,1,0
"84926435YSRHRNUH","control",0,0,0
"29642035QMPWLFJS","test",0,0,0
"47070703NLSJVRTY","control",0,1,0
"68483252IXMHEUYW","control",0,0,0
"72806520UNUOJTAG","control",0,0,0
"98203097NWVWCOAT","test",0,0,0
"27014490ZKYDGIXL","control",0,1,0
"45477438KDHWLKAF","test",1,0,0
"85128999MZTUXLJI","control",0,1,0
"89304211XUUYYFBT","test",0,0,0
"69485075DLMLMMCB","control",0,0,0
"71077925OVHSFSFC","control",0,0,0
"29359453OUFLCOXT","test",0,1,0
"36244486WYUYOIWX","control",0,1,0
"64613168QECEFUWP","control",0,0,0
"94355382SIWMZPMF","control",0,1,0
"74975262QPOYSJOP","control",0,1,0
"00581673YCINWNSL","control",0,0,0
"73196071XSRLBSSM","test",0,1,0
"90572491FEMAJAJE","control",0,0,0
"30578544UWTXUDXA","control",0,1,0
"96346933UGYRGOCL","control",0,0,0
"57687078YTZJYSAU","control",0,0,0
"08941824GTQCFATR","test",0,1,0
"51682488CSEXYVUR","test",0,1,1
"78570476QCIYOUMP","test",1,0,0
"88710194WDYTNIKJ","test",0,1,1
"71616334JSYXLITG","control",0,1,0
"43783748ZHKQSBVZ","control",0,1,0
"95993932LEXXTRPI","test",0,0,0
"50449024WLFDNBGZ","test",0,0,0
"94325177DMETTYZB","test",0,1,0
"46718669JYGGTIFL","control",1,0,0
"94867894YUUCLOPS","test",0,0,0
"20763967DEWGDDRT","test",0,1,0
"83924516OTWHNJKH","control",0,0,1
"38900318MKMMYFVC","test",0,1,0
"34780365MPNEUOGF","control",0,1,0
"28524377WVWLUWAD","control",0,0,0
"81963986IBXCUUJI","test",0,1,0
"77262308FQQJDWEL","control",0,0,0
"57938064JLOFKZMC","test",0,0,0
"59460592MWRVQRML","test",0,1,0
"19535228ATGSLXPR","test",0,0,0
"96126538OXNUIJXO","control",0,0,0
"36617684RNOSXTGX","test",0,0,0
"92451867IYWCWOMM","test",0,0,0
"22656087SZINDGBM","test",0,1,0
"99802373BERIDGIM","test",0,1,1
"19004780RLCUCKVQ","control",0,0,0
"08738549FKUAAUEQ","test",0,1,0
"57386635JYVWGSOH","control",0,1,0
"83309214GGFGMMEI","test",0,0,1
"97237601UUHUDMDQ","test",0,1,0
"96687804QCLSCZUW","test",0,0,0
"66512370HCAHHOMH","test",0,0,0
"70780086YQBZKXPR","control",0,1,0
"98220778PEZXCRSR","test",0,1,0
"81581544YHWXNCHU","test",0,1,0
"55108051NLUPFXNP","control",0,0,0
"58071555XSLLKUVA","control",0,1,1
"46865675DHFWXGBL","control",0,1,1
"08873806HTRKNRZH","test",0,1,1
"63280155JPEARNRP","control",0,0,0
"97565923ZODYHKMI","test",0,1,1
"84103148XUFARUHW","control",0,0,0
"33506844CLMLHMWB","test",0,0,0
"23469160OCOFRXTC","test",0,0,0
"98856344PIDRWTGT","test",0,1,0
"02736263WGRGJTNE","control",0,0,0
"23769801RMHMIRCU","test",0,1,0
"98789530KATABKAE","control",0,0,0
"99469396TJJRWCEF","test",0,0,0
"00694904KBDGAIOS","test",0,0,0
"48715882WYUNOOKC","control",0,1,0
"92537806ATJYCTGT","control",0,0,0
"78474405NPDXVMZQ","control",0,0,0
"17042979VPDBDMJH","test",0,0,0
"32103307LIVKSAQN","control",1,0,0
"27793512TOFVRUBR","control",0,1,0
"65682656GCTANPQQ","test",0,0,0
"30404486IIYVBOWX","control",0,0,0
"17748263VPKQQAFU","control",0,1,0
"15223470RJOIBQPR","test",0,0,0
"48240730WCWTSZNE","test",0,1,0
"66665315JBEHJOGD","control",0,0,0
"34017821XHPJIBNE","test",0,0,0
"30032460GSIFLBVI","test",0,0,0
"82422291NQITPSHX","test",0,0,0
"91520069ZKFWLKHA","test",0,1,0
"37196447JJVDFVDB","test",0,1,0
"90593557MHFZMNGH","control",0,1,1
"73650625DOMYBHVF","test",0,0,0
"72110148NDYXIBLL","test",0,0,0
"64936815XPEVHWQP","test",0,0,0
"52774869JQNATGFP","control",0,0,0
"54400562BIODJOMV","control",0,0,0
"44185678JXLWTMEK","test",0,1,0
"36165272BVFDKMBY","test",0,1,1
"70640832DPRQNHAG","control",0,1,0
"21537108OGPDYJWQ","control",0,1,0
"13559794WIQKHPIR","control",0,1,0
"11175970OIXTETKP","control",0,1,0
"03573335XBOBSTRW","control",0,0,0
"21858135HTAZIWJE","test",0,0,0
"15656450ZSMPBIDF","control",0,1,0
"17366453IUCEJQLZ","control",0,0,1
"61548372PHWPXJYL","control",0,0,0
"53627039OJXERDTG","control",0,0,1
"86797152EZMFIMFO","control",1,1,0
"00230094JVLMRTEN","test",0,0,0
"42800193DVYVJWUC","test",0,1,0
"34686472IEDQFBUW","test",0,0,0
"56870454PUCXIHEK","control",0,1,0
"75058481SFKYDMIU","control",0,0,0
"37393636QDSNLOGE","test",0,1,0
"62509034KZUXMNFA","control",0,1,0
"05113560MEJQPTNH","test",0,0,0
"88460756PIOXISZG","control",0,0,1
"82757451FPXRZBFG","test",0,0,1
"88869349ZCUJUKJN","test",0,0,0
"40014554DBAGGRZC","control",0,1,0
"27788732YJVOAMDT","test",1,1,0
"49022625JTOJHATK","test",0,0,0
"70855280KMKXGTLF","control",0,0,0
"14241181GNEDLGQR","test",0,0,0
"67206030GGJEBFJP","test",0,0,0
"10121224AATMWLWC","control",0,1,0
"97441522AYHDQCNR","test",0,1,0
"68819674MQAKKTPV","control",0,0,0
"36341744VUTYSHTO","test",0,1,0
"78392536IGINSDBJ","test",0,0,0
"01253500EOUPDRYV","control",0,0,1
"47294616DWJTRONR","control",0,1,0
"15159790YSMZYXNV","control",0,0,0
"87987934EMZAWZUG","control",0,0,0
"88950588BEFWKSYN","test",0,1,0
"10687108PUHKALFG","control",0,1,0
"43633493AVHSJXDN","test",0,0,0
"41631186UCNOGYDO","test",0,0,0
"00471283VVZOCRBJ","control",0,0,1
"82308994AWZOBMXX","test",0,0,0
"46002798HCUHDNSY","test",0,1,0
"07660456FZYDPYEO","control",0,1,1
"85634430IVPAJJQU","test",0,0,0
"61563008VINENVMC","test",0,1,1
"55277098YXGBFCZH","test",0,1,0
"90247863HEHSHIVJ","control",0,0,0
"77543374BUSVULAB","control",0,0,0
"07453428XTXGPLWA","control",0,0,0
"87243591HJDYGXVL","control",0,1,1
"16402022CYRYSZPB","control",0,1,0
"16255494TDDMSPIV","control",0,1,0
"39907267YBCBVNUU","control",0,1,0
"66444343QNFQUHXW","control",0,0,0
"62472147TFZNYEMY","test",0,1,0
"58224791CRXIPPUH","test",0,1,0
"61267660FIADJKMS","test",0,0,0
"81947298GPAFIASL","test",0,0,0
"26575114UKQYITKI","control",0,0,0
"38664250BMEZCKMR","control",0,0,0
"31928823YMWAIEHS","test",0,0,0
"13904843RMQHWNQK","control",0,1,0
"43860895BRLTTVRJ","test",0,0,0
"98937743QIUKTKJE","test",0,0,0
"10219425OVKSUEPO","test",0,0,0
"13882976CSGKPPJN","test",0,1,0
"73032754PCTUAEFM","test",0,1,0
"52529627EEXFFNTQ","control",0,0,0
"32854733JAKPSSCD","control",0,1,1
"89516232LHSATKDJ","test",0,0,0
"26351104AJIRPXIQ","control",0,0,0
"33041731WGYZOOZB","test",0,0,0
"88530302HAZOSVEH","control",0,0,0
"55146643EDQRLSMJ","control",1,0,0
"80153190KCHGTYPG","test",0,1,1
"84946954OFZJZPVW","control",0,0,0
"40429995OYFJRQGB","test",0,0,0
"87983009OYYDEXWB","test",0,0,0
"89977884WRAYAPTP","test",1,1,1
"57640637SDNWGKKO","control",0,0,0
"49028172IKOXAISF","control",0,0,0
"86166050OTTLSIZY","test",0,1,0
"02713190UJPHTSBL","control",0,0,0
"32299942MYPJDVLD","control",0,0,0
"87570745GUDEXKDS","control",0,0,0
"68276275RBPHMSCH","test",1,1,0
"34920672TDAJGAXW","test",0,0,0
"76656892ZQUCYYRU","test",0,0,0
"05157086LEAVVOXP","test",0,0,0
"00919048NSPMYFNM","control",0,1,0
"73672113TLISGUIS","control",0,0,0
"88807321SAFQFGME","control",0,0,0
"52765050NZBPXHLI","test",0,0,0
"53885704DLMFMCNF","control",0,0,0
"62675420QCOMAZVG","test",0,0,0
"26639012DTRBWSBR","control",0,0,0
"96659846OMYGGTYG","control",0,0,0
"23131517GLERAFSE","control",0,0,0
"11089746DSVZJMYJ","control",0,0,1
"52177144QOTTNCNJ","test",0,0,0
"72668291HIOETIJK","control",0,0,0
"21041245KPWIXPIY","control",0,0,0
"28368049HUNZZSFV","test",0,1,0
"41307246KWQJBEGD","control",0,0,0
"04052638ZDUXBYYD","control",0,0,0
"28211510JALIIXDF","control",0,0,0
"59933008XGIYMWBN","test",0,1,0
"42145099PDOPZOPN","control",0,1,0
"82194810JHTVPEYW","test",0,0,1
"33899028SJDEBRLO","test",0,0,0
"76640106CRCYJVVZ","control",0,1,0
"40789033RYPGMFIS","test",0,0,0
"87347343EUBZITVZ","test",0,0,0
"28889332YEMWHKHG","control",0,1,0
"55140719KZCAOZAX","control",0,1,0
"74313283APVEOIWJ","test",0,0,0
"87846022PIRFADSR","control",0,0,0
"37738411GWSVAOTB","control",0,1,0
"88850806HMBBJUKH","test",0,1,0
"25284569JJFRCOJB","control",0,0,0
"08461159SHWVYCAP","test",0,0,0
"17756548ZAFEFCQB","control",0,1,0
"09052270UCGXNMXF","control",0,0,0
"87927467JPXCUHYH","control",0,1,0
"47921521OWCSPPZQ","control",0,1,0
"28510301BIAWOLOZ","test",0,0,0
"77897281HKLZJSQK","test",1,0,1
"65064183QPEIIKEA","test",0,1,0
"40049275EMANADYD","test",0,1,0
"96843000MTFQDAQQ","control",0,0,0
"85668785QWJKFTPB","test",0,0,0
"49596581WJLNTZSA","control",0,1,0
"49429830YZVLSDDX","control",0,1,0
"23174841FKGFPQQF","control",0,0,0
"12160206KASMLBGY","control",0,1,0
"39131165HAVNKTMI","test",0,0,0
"59150968NUKHLNOU","control",0,0,0
"26973885FQJSGDZI","test",0,1,1
"93266333KCZKCGXU","test",0,0,0
"47527632NVUMLWMO","control",0,1,0
"99785754DIGESKXN","control",0,1,0
"91732631TTMICYRA","control",0,1,0
"49352338RQZDMSTT","test",0,1,0
"93229117MPOMJLGK","control",0,0,0
"52487497VONUYWDD","control",0,1,0
"62095168UDHNBHPG","test",0,1,0
"26407393PTZOHILM","control",0,0,0
"82008961MEQXVHKC","test",0,0,0
"85933474YGYEJUUA","test",0,0,0
"89283063WFFVSKHF","test",0,1,1
"08354109QNOETGEL","test",0,0,0
"70441072NSJAPINJ","test",0,0,0
"31425633WHQWICSZ","control",0,0,0
"76550845RPYDXDNR","control",0,0,0
"05226012COMAAMTK","test",0,0,0
"30445568BXSSNIBK","test",0,1,1
"31648860OGTMFAFJ","control",0,1,1
"23761223XHDAOHHR","control",0,0,0
"50178889BEHQZYEL","control",0,0,1
"64541194CDKSKUJQ","test",0,1,0
"48803743BNALXDKI","test",1,0,1
"57697599NUNMOMFA","test",0,0,0
"15036976NWYTPPOF","test",0,1,0
"10612891QYTVTYEF","test",0,1,0
"08220822NMXXVNWE","control",0,0,0
"72833597FOAWFHOU","test",1,1,0
"67898123CPQOVQHO","control",0,1,0
"09835107RBBQCVJW","control",0,0,1
"32678753XERJJLIO","test",0,1,0
"44748482PNOTMDLA","control",0,0,0
"97078725WIXPIGGZ","control",1,0,0
"28739442BKRIAEOJ","test",0,0,0
"01031015EEVHOHSV","test",0,0,1
"10547785EAASQPNJ","control",0,1,0
"26835680EOFTHWIL","control",0,1,0
"90075366YPKKSGMY","test",1,1,0
"06041330CEKUJKRF","control",0,1,0
"39296116SFWMNMGZ","test",0,0,0
"19645784AADAQPDV","test",0,0,0
"00120824OIYSJAAP","test",0,0,0
"43054996KCSBWFAB","test",0,1,1
"91249585QZCFYEZA","control",0,0,0
"14961736DYWMDGWT","control",1,0,0
"32761985LOERAFMS","control",0,1,0
"93193556BZBGRHFW","control",0,0,1
"67125879QEZNASEC","control",0,0,0
"35922334EFFNAUFL","control",0,0,0
"06873296JZKJLEPN","control",0,0,0
"92719166SFUMMVMI","control",0,0,0
"64967805FIMJPROV","test",0,1,0
"45592664MCHYQXNF","test",0,1,0
"65838337HHJFVHXM","control",0,0,0
"05800012NIQXKJRC","test",1,0,0
"09857600JTGHAJJX","control",0,0,0
"96764174FBDGWUYC","test",0,0,0
"38648691WJMRJEDW","test",0,1,0
"60985722BQPBWFJQ","test",0,1,0
"15116287BCXPLPMN","test",0,1,0
"39882777UADUQNVF","control",0,1,0
"75852691CUONSQJC","control",0,0,0
"61857468KKLWGBFV","test",0,1,0
"24672448BRUQRBJB","test",0,0,0
"58662586EJRWHPQD","control",0,1,0
"62230589HJKBVNER","control",0,0,0
"77396988AFOTLZDR","control",0,0,0
"48330289TIUTXCIL","control",0,0,0
"94304152JEEKDKYW","control",0,0,0
"91873048OATAJZWR","control",0,1,0
"91302142RYKWOGMC","test",0,1,0
"30039639FMZAXBFL","control",0,1,0
"72131001GLVNUIJH","test",0,1,0
"94927773KXYNWMFC","control",1,0,0
"98221837NFMZJGLK","test",0,1,0
"71797984UYCNOPMD","test",0,1,0
"67304807TNCIRGUA","control",0,1,0
"29398512SNWSTTVI","test",0,1,0
"26288254IBUZWTPK","test",0,1,0
"40964745KYBEXRED","test",0,0,0
"63769708MDWQOVBU","control",0,0,0
"54851495FCJHMGDN","control",0,1,0
"48326944TIBDPDZS","test",0,1,0
"16056816WAUTWUMG","control",0,0,0
"14842960OJARAGSN","test",0,1,1
"22979659CGVQPLDY","test",0,1,0
"27022085XIOQBOSH","control",0,0,0
"48283562RSMCUKJG","test",0,0,1
"88780876UQICLMLL","control",0,1,0
"72165603JOZLNAPC","control",0,0,0
"06154966FWKPVVIA","test",0,0,0
"23927815KKLZHROX","test",0,0,0
"46822412KZXPVZFR","control",0,0,0
"44271698RPORHCIE","test",0,1,0
"47725100KLQHIDAC","test",0,0,0
"87390915ENTHDRPJ","control",0,0,1
"65325268NHDYLSBA","test",0,0,0
"88238684CDQHMTWV","control",0,0,1
"76142783ICFVKMXT","control",0,0,0
"94593339FOKFZCYH","control",0,0,0
"85559990YSYQWSTX","control",0,1,0
"07679555PDMZLMTM","control",0,0,0
"53968652RRROKKKO","test",0,1,0
"48863282JEFVOASV","test",1,1,1
"14157308SHFWDIGF","control",0,1,0
"59404334SSPVWTFV","test",0,1,0
"12346491QPUPCZIG","test",1,0,0
"12185678OJMOSIVN","test",0,0,0
"84553239RFQDKTKO","control",0,1,0
"09931778JDHGHZLS","control",1,1,0
"18519906HUDAVVJJ","control",0,1,1
"67800140IEPINLPZ","test",0,1,0
"92181598MKVDOPUA","test",0,1,1
"68793696OFZRJDZU","control",0,0,0
"08702869VCWXRWAY","control",0,0,0
"69600592VOZYRFOP","test",0,1,0
"38882455FEAQUMPL","control",0,0,1
"36654161TDVQUGRK","control",0,0,0
"92219163WGXVPTHV","control",0,1,0
"30562747SPCDQLJW","control",0,0,0
"76756883XBHKOBJO","test",0,1,1
"92316691IYFPVPHG","test",0,1,1
"55746046IGQISQEL","control",0,1,1
"21477301UFXLHTIF","test",0,1,0
"14629595LVGMMAOH","test",0,0,0
"88815756LTKVKTNV","test",0,0,0
"66959611OCLZYQGE","test",0,0,1
"59018634RZMSRNML","test",0,0,0
"99671127MTKTWSBK","test",0,1,0
"43427800ECZXGJQJ","test",0,0,0
"91730699ADCGTVUT","test",0,0,0
"87056515PBTFNZYM","test",0,0,0
"33871646RFRWSFPO","control",0,1,1
"29623462QKSWOVLU","control",0,1,0
"46811166IZZXKXNA","test",0,0,0
"41117967GLQQQENM","control",0,0,0
"19398803JLZVIVYT","control",0,0,0
"93494206PGYCOELZ","test",0,0,0
"90306165MCSPOULS","test",0,0,0
"40333217JNHSQYJZ","test",0,0,0
"12517706GCDQXRKU","test",0,0,0
"57096773SZGUDCYA","control",0,0,0
"50163302LBJOCFJV","test",0,0,0
"66061983CXYXMHCI","control",0,1,0
"33015126SIZBEFSZ","control",0,0,0
"96553806KUHLZHCJ","control",0,0,0
"88307720EIVVSQRB","control",0,0,0
"93161990STBJQIHC","test",0,1,0
"10252674WVZSLUJW","test",0,0,0
"62850265USAGJVAG","control",0,1,0
"48682563TBTOYDYG","test",0,0,0
"64868167HTAUIPUA","test",0,0,0
"36243379FKTRVQOB","test",0,0,0
"17459353XPJMHIEK","test",0,1,0
"46586816YODKBLDT","test",0,0,0
"71943145DCEFYNKB","test",0,1,0
"56399013AGLLHQUI","control",0,0,0
"27149970OIVWYOKQ","test",0,1,0
"19046368LILYJUFS","control",0,0,0
"15394613EFZUKVVM","test",0,0,0
"25443217AMNPJHON","control",0,0,0
"65367539QOCIKMGX","test",0,1,0
"41365172XYUPVOAB","test",0,1,0
"22190888HGLYRIQI","control",0,1,0
"35175862ADYQRMIV","test",0,0,0
"05961670BHOAOLVK","control",0,0,0
"59577625VULWWZIE","test",0,1,0
"58427802VPLPVECZ","control",0,0,0
"29504778RCPICNMA","test",0,0,0
"14816413FMANLPBT","test",0,0,0
"87690613SDCHNVGH","control",0,0,0
"73937227EOZHOTDT","test",0,1,1
"21949099CDBSSAMZ","test",0,1,0
"15849396PJWEYJFX","control",0,0,0
"96021090PQAHFKCM","test",0,1,0
"87038638VSPUZMQH","control",0,0,0
"76609198JDSLXLCZ","test",0,0,0
"10286557BWYTIHZX","test",0,0,0
"24603704QWSLRUFK","test",0,0,0
"53299955CLMWVWQK","control",0,0,0
"12426674IZIYCWKD","test",0,0,0
"12912780OULVVOTA","control",0,0,1
"78367770UDJCMSDR","control",0,0,0
"76042136MQWMCAWT","test",0,0,0
"97514225HWDSMPJD","test",0,0,0
"92448438NOAYNOCT","test",0,1,0
"72531905QCVFTHYH","control",0,0,0
"09626050FFMKEUUM","control",0,0,0
"75689375VELUXXXU","test",0,0,0
"80283340PNISQHFD","test",0,0,0
"25207143IJUTKLDB","control",0,1,1
"85595119IOWFGOFZ","control",0,1,0
"09773616RWPSHEFE","test",0,0,0
"45424790IVTOYHGX","control",0,0,0
"05428718XPAUDKFC","control",0,0,0
"56127672DNDPJSQH","test",0,1,0
"77804248TXVCYEZD","control",0,1,0
"34294768AKSYRQXJ","test",1,0,0
"89347695RTNXGRNI","test",0,1,0
"56665344UKSXTFRL","control",0,0,0
"76363765SXBUMVEV","control",0,0,0
"33704980DSFPIAHD","test",0,0,0
"48550124WFVHWUUU","control",0,1,0
"16894172VAWVWIUC","control",0,1,0
"28778226WGSGIYWX","control",0,0,0
"92628323KWDUKUCH","control",0,0,0
"16829562WUZNPRQP","control",0,0,0
"19977714FYLWDOGK","test",0,1,0
"02235799WDYHKMSQ","test",1,0,0
"10578086VQCNYVZM","test",0,1,0
"50130522WQGIYUTY","test",0,1,0
"46306790HHVDKZQX","control",0,1,0
"41744346EQXSPXWC","test",0,0,0
"92588803ZCLTAHDZ","test",0,0,1
"39325322BYDUVPUZ","test",0,0,0
"81100959IBTRUINK","test",0,1,0
"79569877HJSQTVGB","control",0,0,0
"86038821QNVPTPJE","test",0,0,0
"03179647NNCQOENN","control",0,0,0
"32448832HYXDTMXL","test",0,0,1
"55890020FEQDDNIC","control",0,0,0
"29043134AIJOSBWV","test",0,1,0
"22492847HXOTVZIX","test",0,1,0
"95253079RSBIBWFL","test",0,1,0
"23564646NVVJPIKI","control",0,1,0
"65888765KXFUCHGM","test",0,0,0
"21819400KJVYCPFS","control",0,1,0
"68145226KKDYXUME","control",0,0,0
"03281835CEUSKWQW","test",0,1,0
"24607513JDYIHCQR","test",0,1,0
"79759697AAKWSXHI","control",0,0,0
"59435700HODVHFMO","test",0,1,0
"49191547DGSHGNOR","control",0,0,0
"67053414YBLGWIDG","test",0,0,0
"29685540SPRDGNUS","control",0,1,0
"16496175SKSHQMZN","control",0,1,0
"93531771LIOOPTSY","test",0,1,0
"49109432ABEGJICD","control",0,0,0
"44172940TEUBUKEL","control",0,1,1
"57680234DWNTDFNL","test",0,0,0
"41516223YWJKBUKF","test",0,1,0
"53372654QLAZCONL","test",0,0,0
"26682968YPEZQBHC","test",1,0,0
"81139355RJEJOVJU","test",0,0,0
"12795614VEXWYVZS","control",0,0,0
"17914639YIQYZNZK","test",0,0,0
"46861235JZRIFSOB","control",0,1,0
"43774667QWECNKOE","control",0,0,0
"19886502OUBCSDVL","test",0,0,0
"36234773HQQKGMSS","control",0,0,0
"47715996RNVKMVBG","test",1,1,0
"07910783OCVHAFLZ","control",0,1,0
"78384788DPIYSPOS","control",0,1,0
"92565922NWGSIHOS","test",0,1,0
"17230683ZFJCESMQ","test",0,1,1
"57896341DRXHAFDH","test",0,1,0
"60896633ZXGSPSDY","control",0,1,0
"44148546IJWCFWGA","test",0,1,0
"22534902JIZBEEGB","test",0,0,0
"07363134TKNTPTNB","control",0,1,0
"31431379XHGVGPHR","test",0,0,0
"15934570ZEYIUTAN","test",0,1,0
"44452062BLTGXPWX","control",0,1,1
"71956414FDRIWHSA","control",0,1,0
"65326494WOMODGXB","control",0,0,0
"15375585LXBWZMRM","test",0,0,0
"73389539TSELAQWW","test",0,0,0
"53857221FHDGVLEK","control",0,0,0
"71260767ZATQROXM","test",0,0,0
"66650305SXSKWIOZ","control",0,0,0
"87887241DMEDQPMI","test",0,0,0
"24395874JNIQJGSC","control",0,0,0
"69848907ZXCTWMJE","test",0,0,0
"54793670PDKDZYII","control",0,1,0
"72541659CZLUENSK","control",0,1,0
"39008259XFIZCXYI","test",0,0,0
"29987116KAJOFZDR","test",0,0,0
"82046921HUPHQNJS","control",0,1,0
"98360432COZKYOMC","test",0,0,0
"06847968IBGFYTKQ","control",0,0,0
"33890457EEVLCMVR","test",0,1,1
"32083802MORFGNNO","control",0,0,0
"26958020TXICIFJI","test",0,1,0
"28333975FPYOGTXS","test",0,0,0
"90824487TAZCQWFL","test",0,0,0
"85639786YZUZDCEC","control",0,1,0
"08130505IXDMYZJS","test",0,0,1
"34355571USAOSQEK","control",0,1,0
"30566959AAYVXHME","test",0,1,0
"29011685FUYIAIJO","test",0,0,0
"60742089BXNIGXZA","test",0,0,0
"23864615RKZPRJGS","test",0,1,0
"94746619TPATSCTF","test",0,1,1
"40002876OBIIWVPA","test",0,1,0
"96217992LSKPHJFM","control",0,1,0
"79547865DRYTAZRQ","test",0,0,0
"85586934WYMESOHA","control",0,1,0
"75777053PDXJGOLL","control",0,0,0
"05228978SZUYUYGA","control",0,1,0
"79084118YTIFBECJ","test",0,1,1
"28113436IYNYBVXH","control",0,0,0
"13983876YQHCPDNF","test",0,1,0
"47153508DWWSVVEU","control",0,0,0
"24331632VDCXQNVS","control",0,1,1
"77571513BZIRAWRD","test",0,0,0
"26343511ATIJPAPQ","test",0,1,0
"66212266MLNDLDFE","control",0,1,1
"83674803NENAMHTB","control",0,0,0
"25855098VFHBUHDS","control",0,1,0
"17417931WLBPUVLT","test",0,0,0
"51054956EWVLDCUS","control",0,0,0
"70177896EWJTFEMV","test",0,1,0
"67510590NUMWJTON","test",0,1,0
"61928562UKSNKUAA","control",0,0,0
"74707835ITWIWMSJ","test",1,0,0
"12257004CLXQMOZE","test",1,1,0
"14911848MUKDJWCZ","control",0,0,0
"30572700NMTAWKNZ","control",1,1,0
"23637763VOHETLZC","control",0,0,0
"49727404LRFAHWLH","test",0,0,0
"13816170GFOBEVOC","control",0,0,0
"17420007XLRLRZSI","control",0,0,1
"17486259BATOIYES","control",0,0,0
"36518590VYTZKPWP","test",0,1,0
"77116233JPKTKZZH","control",0,0,0
"10631987PIMCOMYM","control",0,0,0
"15065052DEZXYPVP","test",0,1,0
"67213567UHJLWXIB","control",0,0,0
"88012570XNZQOVJI","test",1,1,0
"57305317DWXDVVRI","control",0,0,1
"33266869XZOTGVBB","test",0,0,0
"61181072PRRGSSMJ","control",0,1,0
"45032471ELZXZWKY","test",0,1,1
"63040514PAJVLPCT","test",0,1,0
"98481271UXOREUEX","test",0,1,0
"54861772KHGKEGFQ","test",0,0,0
"71058703DSIVHLVE","test",0,0,1
"77642788EYVNYMCB","test",0,0,0
"20407186FWGUKQZS","test",0,0,0
"29232092NVOVXETA","test",0,1,0
"96984834ULZYMUQL","test",0,0,0
"83459283ALXUVUXZ","test",0,0,0
"85796222OAKVANBX","control",1,0,0
"66437889CIKXLKKG","test",1,1,1
"71821889UZUROSMW","test",0,1,0
"14340112EUIDPHJP","control",0,1,0
"74025287VGYDHPIS","test",0,0,0
"02769174UNMKTVFA","test",0,0,1
"58094568JCISVASP","control",0,1,1
"20683532HRMDKXDF","control",0,0,0
"77469306UIJJUKZM","control",0,0,0
"22190738PGUHTFYJ","test",0,0,0
"92510427EAMBAQCY","control",0,0,0
"98569224LXSIYNNO","test",0,0,0
"95458664HCQYOFCU","test",0,0,0
"12907692KCZHBRZB","test",1,1,0
"91325222JJFFFETP","control",0,0,0
"50406019XUKKKTDP","test",0,1,0
"87918279NMAHPFIO","control",0,1,0
"72819086XERGUKGA","control",0,0,0
"73952507RBKJBHWX","test",0,0,0
"73990703WDCYMNLP","control",0,0,0
"57385573VPLDHKKJ","control",0,0,0
"58518491ERYISGLI","test",0,1,0
"24712548VAEAWLHE","control",0,0,0
"46532015TAWXRPQS","test",0,0,1
"08072736UNVNGKVJ","test",0,0,0
"75902288PKTECYQD","control",0,1,0
"37499178BXJDQESZ","control",0,0,0
"92183084UFLEMBXP","control",0,0,0
"66980463CSGGNCJY","test",0,1,1
"82838414TCBPWDYL","test",0,0,0
"12008616GXCHHQFT","test",0,0,0
"04905257BJIHBYUV","test",1,0,0
"62113476WAUHYBHM","control",0,1,0
"66755880FFFULBLO","test",0,1,1
"37713421BSTTJUSO","test",0,0,0
"09368146ESUHLWVL","control",0,1,0
"81322733COETMFDC","control",0,0,0
"85566064DTEYOLPR","control",0,1,0
"83625742TPVMOFYT","test",0,0,0
"73303954OSJOJMYJ","test",0,1,0
